PERIOD_DS,REGION,TRAFFIC_SOURCE,LANDING_PAGE,USERSHIP,AOV,CONVERSION_RATE,BUY2SESSION_RATE,COMMISSION_RATE,ORDER_COUNT,LEAD_GEN_RATE,SESSION_COUNT,PI_COUNT
2022-01-01,AU,CSS,feed,web only,,,0.0,,,0.0,5.0,0.0
2022-01-01,AU,CSS,lead,app and web,813.0,2.0,2.0,16.0,13.0,100.0,611.0,611.0
2022-01-01,AU,CSS,lead,no on lyst view,182.0,1.0,1.0,15.0,711.0,99.0,76816.0,76047.84
2022-01-01,AU,CSS,lead,web only,330.0,1.0,1.0,15.0,262.0,100.0,19847.0,19847.0
2022-01-01,AU,CSS,nan,web only,,0.0,0.0,,0.0,80.0,5.0,4.0
2022-01-01,AU,CSS,others,web only,,0.0,0.0,,0.0,5.0,580.0,29.0
2022-01-01,AU,CSS,pdp_in_stock,web only,140.0,3.0,0.0,11.0,2.0,12.0,504.0,60.48
2022-01-01,AU,CSS,pdp_out_of_stock,web only,,0.0,0.0,,0.0,9.0,122.0,10.98
2022-01-01,AU,DIRECT,feed,app and web,301.0,4.0,1.0,14.0,73.0,18.0,10281.0,1850.58
2022-01-01,AU,DIRECT,feed,app only,138.0,7.0,1.0,17.0,5.0,8.0,901.0,72.08
2022-01-01,AU,DIRECT,feed,web only,245.0,2.0,0.0,15.0,182.0,12.0,80151.0,9618.12
2022-01-01,AU,DIRECT,homepage,app and web,301.0,3.0,1.0,14.0,33.0,32.0,2848.0,911.36
2022-01-01,AU,DIRECT,homepage,web only,687.0,4.0,1.0,14.0,216.0,19.0,23410.0,4447.9
2022-01-01,AU,DIRECT,lead,app and web,319.0,3.0,0.0,16.0,111.0,5.0,86779.0,4338.95
2022-01-01,AU,DIRECT,lead,app only,,0.0,0.0,,0.0,0.0,7632.0,0.0
2022-01-01,AU,DIRECT,lead,no on lyst view,271.0,0.0,0.0,9.0,5.0,80.0,7011.0,5608.8
2022-01-01,AU,DIRECT,lead,web only,330.0,2.0,1.0,15.0,31.0,40.0,3518.0,1407.2
2022-01-01,AU,DIRECT,lead_return,app and web,163.0,4.0,1.0,12.0,4.0,27.0,372.0,100.44
2022-01-01,AU,DIRECT,lead_return,no on lyst view,,0.0,0.0,,0.0,3.0,38.0,1.14
2022-01-01,AU,DIRECT,lead_return,web only,403.0,5.0,2.0,17.0,33.0,39.0,1547.0,603.33
2022-01-01,AU,DIRECT,nan,app and web,363.0,4.0,1.0,15.0,289.0,18.0,42654.0,7677.72
2022-01-01,AU,DIRECT,nan,app only,337.0,3.0,0.0,14.0,25.0,6.0,13726.0,823.56
2022-01-01,AU,DIRECT,nan,no on lyst view,,0.0,0.0,,0.0,100.0,1.0,1.0
2022-01-01,AU,DIRECT,nan,web only,164.0,2.0,1.0,14.0,2.0,38.0,334.0,126.92
2022-01-01,AU,DIRECT,onboarding,app and web,207.0,4.0,0.0,16.0,38.0,10.0,9329.0,932.9
2022-01-01,AU,DIRECT,onboarding,app only,264.0,3.0,0.0,13.0,8.0,2.0,13728.0,274.56
2022-01-01,AU,DIRECT,others,app and web,323.0,4.0,1.0,14.0,2282.0,17.0,328733.0,55884.61
2022-01-01,AU,DIRECT,others,app only,249.0,4.0,0.0,15.0,188.0,6.0,78132.0,4687.92
2022-01-01,AU,DIRECT,others,web only,331.0,2.0,0.0,15.0,39.0,6.0,24693.0,1481.58
2022-01-01,AU,DIRECT,pdp_in_stock,app and web,370.0,3.0,0.0,19.0,7.0,11.0,2509.0,275.99
2022-01-01,AU,DIRECT,pdp_in_stock,web only,279.0,4.0,0.0,15.0,131.0,3.0,95886.0,2876.58
2022-01-01,AU,DIRECT,pdp_out_of_stock,web only,280.0,1.0,0.0,15.0,60.0,17.0,52124.0,8861.08
2022-01-01,AU,ORGANIC,feed,app and web,327.0,3.0,0.0,15.0,390.0,14.0,85626.0,11987.64
2022-01-01,AU,ORGANIC,feed,app only,307.0,4.0,0.0,13.0,9.0,5.0,4109.0,205.45
2022-01-01,AU,ORGANIC,feed,web only,257.0,2.0,0.0,15.0,6159.0,16.0,1849172.0,295867.52
2022-01-01,AU,ORGANIC,homepage,app and web,488.0,5.0,1.0,17.0,25.0,20.0,2309.0,461.8
2022-01-01,AU,ORGANIC,homepage,web only,293.0,3.0,1.0,14.0,91.0,25.0,9749.0,2437.25
2022-01-01,AU,ORGANIC,lead,app and web,344.0,1.0,1.0,15.0,272.0,88.0,36220.0,31873.6
2022-01-01,AU,ORGANIC,lead,app only,432.0,0.0,0.0,15.0,3.0,91.0,665.0,605.15
2022-01-01,AU,ORGANIC,lead,no on lyst view,293.0,1.0,1.0,15.0,7.0,91.0,500.0,455.0
2022-01-01,AU,ORGANIC,lead,web only,310.0,1.0,1.0,15.0,555.0,98.0,35532.0,34821.36
2022-01-01,AU,ORGANIC,lead_return,app and web,391.0,2.0,0.0,12.0,5.0,17.0,1472.0,250.24
2022-01-01,AU,ORGANIC,lead_return,no on lyst view,,0.0,0.0,,0.0,10.0,99.0,9.9
2022-01-01,AU,ORGANIC,lead_return,web only,385.0,3.0,1.0,15.0,42.0,28.0,4638.0,1298.64
2022-01-01,AU,ORGANIC,nan,app and web,305.0,3.0,1.0,15.0,895.0,38.0,69238.0,26310.44
2022-01-01,AU,ORGANIC,nan,app only,334.0,2.0,0.0,14.0,55.0,9.0,24245.0,2182.05
2022-01-01,AU,ORGANIC,nan,no on lyst view,165.0,1.0,1.0,14.0,76.0,78.0,8670.0,6762.6
2022-01-01,AU,ORGANIC,nan,web only,289.0,2.0,1.0,14.0,801.0,46.0,81551.0,37513.46
2022-01-01,AU,ORGANIC,onboarding,app and web,269.0,5.0,1.0,16.0,61.0,19.0,6817.0,1295.23
2022-01-01,AU,ORGANIC,onboarding,app only,112.0,1.0,0.0,13.0,3.0,6.0,3752.0,225.12
2022-01-01,AU,ORGANIC,others,app and web,306.0,3.0,1.0,14.0,858.0,16.0,138866.0,22218.56
2022-01-01,AU,ORGANIC,others,app only,224.0,4.0,0.0,15.0,45.0,7.0,14345.0,1004.15
2022-01-01,AU,ORGANIC,others,web only,289.0,2.0,0.0,14.0,325.0,6.0,259012.0,15540.72
2022-01-01,AU,ORGANIC,pdp_in_stock,app and web,424.0,3.0,1.0,15.0,57.0,20.0,8133.0,1626.6
2022-01-01,AU,ORGANIC,pdp_in_stock,web only,288.0,3.0,1.0,15.0,1891.0,23.0,214366.0,49304.18
2022-01-01,AU,ORGANIC,pdp_out_of_stock,app and web,355.0,1.0,1.0,14.0,69.0,47.0,8686.0,4082.42
2022-01-01,AU,ORGANIC,pdp_out_of_stock,web only,289.0,1.0,0.0,14.0,2425.0,41.0,606416.0,248630.56
2022-01-01,AU,PAID,feed,app and web,318.0,3.0,1.0,15.0,135.0,20.0,18323.0,3664.6
2022-01-01,AU,PAID,feed,app only,144.0,13.0,0.0,16.0,1.0,3.0,241.0,7.23
2022-01-01,AU,PAID,feed,web only,268.0,2.0,0.0,15.0,2836.0,21.0,742383.0,155900.43
2022-01-01,AU,PAID,homepage,app and web,842.0,3.0,1.0,18.0,16.0,30.0,1719.0,515.7
2022-01-01,AU,PAID,homepage,web only,280.0,3.0,1.0,15.0,153.0,28.0,14856.0,4159.68
2022-01-01,AU,PAID,lead,app and web,,0.0,0.0,,0.0,4.0,4077.0,163.08
2022-01-01,AU,PAID,lead,no on lyst view,,0.0,0.0,,0.0,94.0,551.0,517.94
2022-01-01,AU,PAID,lead,web only,,0.0,0.0,,0.0,98.0,133.0,130.34
2022-01-01,AU,PAID,lead_return,app and web,,,0.0,,,0.0,4.0,0.0
2022-01-01,AU,PAID,nan,app and web,232.0,4.0,1.0,13.0,56.0,26.0,4959.0,1289.34
2022-01-01,AU,PAID,nan,app only,,0.0,0.0,,0.0,2.0,505.0,10.1
2022-01-01,AU,PAID,nan,web only,,0.0,0.0,,0.0,24.0,96.0,23.04
2022-01-01,AU,PAID,onboarding,app only,,0.0,0.0,,0.0,3.0,142.0,4.26
2022-01-01,AU,PAID,others,app and web,319.0,3.0,1.0,13.0,42.0,23.0,4899.0,1126.77
2022-01-01,AU,PAID,others,app only,48.0,6.0,0.0,18.0,2.0,5.0,607.0,30.35
2022-01-01,AU,PAID,others,web only,286.0,1.0,0.0,15.0,235.0,21.0,89980.0,18895.8
2022-01-01,AU,PAID,pdp_in_stock,app and web,,0.0,0.0,,0.0,31.0,178.0,55.18
2022-01-01,AU,PAID,pdp_in_stock,web only,256.0,3.0,0.0,15.0,30.0,15.0,6415.0,962.25
2022-01-01,AU,PAID,pdp_out_of_stock,web only,304.0,1.0,0.0,14.0,12.0,26.0,3165.0,822.9
2022-01-01,AU,PLA-CO,feed,web only,,0.0,0.0,,0.0,5.0,215.0,10.75
2022-01-01,AU,PLA-CO,pdp_in_stock,web only,168.0,4.0,0.0,16.0,6.0,7.0,2236.0,156.52
2022-01-01,AU,PLA-CO,pdp_out_of_stock,web only,,0.0,0.0,,0.0,2.0,450.0,9.0
2022-01-01,AU,PLA-EC,feed,web only,,0.0,0.0,,0.0,3.0,197.0,5.91
2022-01-01,AU,PLA-EC,lead,app only,,,0.0,,,0.0,11.0,0.0
2022-01-01,AU,PLA-EC,others,app and web,,0.0,0.0,,0.0,25.0,304.0,76.0
2022-01-01,AU,PLA-EC,others,app only,439.0,13.0,1.0,17.0,1.0,9.0,92.0,8.28
2022-01-01,AU,PLA-EC,pdp_in_stock,app and web,315.0,7.0,3.0,13.0,11.0,43.0,136.0,58.48
2022-01-01,AU,PLA-EC,pdp_in_stock,web only,280.0,3.0,1.0,16.0,62.0,19.0,8615.0,1636.85
2022-01-01,AU,PLA-EC,pdp_out_of_stock,web only,431.0,0.0,0.0,17.0,2.0,15.0,2914.0,437.1
2022-01-01,CA,CSS,lead,app and web,340.0,2.0,2.0,14.0,13.0,100.0,366.0,366.0
2022-01-01,CA,CSS,lead,no on lyst view,207.0,1.0,1.0,15.0,559.0,98.0,61661.0,60427.78
2022-01-01,CA,CSS,lead,web only,317.0,2.0,2.0,14.0,240.0,100.0,14376.0,14376.0
2022-01-01,CA,CSS,nan,no on lyst view,,0.0,0.0,,0.0,91.0,33.0,30.03
2022-01-01,CA,CSS,others,web only,,0.0,0.0,,0.0,5.0,355.0,17.75
2022-01-01,CA,CSS,pdp_in_stock,web only,356.0,2.0,0.0,11.0,1.0,10.0,462.0,46.2
2022-01-01,CA,CSS,pdp_out_of_stock,web only,,0.0,0.0,,0.0,18.0,57.0,10.26
2022-01-01,CA,DIRECT,feed,app and web,302.0,4.0,1.0,16.0,107.0,20.0,11758.0,2351.6
2022-01-01,CA,DIRECT,feed,app only,103.0,2.0,0.0,15.0,2.0,8.0,1507.0,120.56
2022-01-01,CA,DIRECT,feed,web only,295.0,1.0,0.0,13.0,143.0,13.0,76144.0,9898.72
2022-01-01,CA,DIRECT,homepage,app and web,441.0,5.0,2.0,14.0,60.0,34.0,3662.0,1245.08
2022-01-01,CA,DIRECT,homepage,web only,445.0,3.0,1.0,14.0,218.0,20.0,34602.0,6920.4
2022-01-01,CA,DIRECT,lead,app and web,252.0,2.0,0.0,16.0,170.0,6.0,125609.0,7536.54
2022-01-01,CA,DIRECT,lead,app only,,0.0,0.0,,0.0,0.0,19777.0,0.0
2022-01-01,CA,DIRECT,lead,no on lyst view,149.0,0.0,0.0,13.0,10.0,86.0,14300.0,12298.0
2022-01-01,CA,DIRECT,lead,web only,356.0,2.0,1.0,13.0,26.0,34.0,3848.0,1308.32
2022-01-01,CA,DIRECT,lead_return,app and web,319.0,2.0,1.0,14.0,3.0,43.0,414.0,178.02
2022-01-01,CA,DIRECT,lead_return,app only,,,0.0,,,0.0,9.0,0.0
2022-01-01,CA,DIRECT,lead_return,no on lyst view,,,0.0,,,0.0,60.0,0.0
2022-01-01,CA,DIRECT,lead_return,web only,332.0,3.0,1.0,16.0,28.0,42.0,2363.0,992.46
2022-01-01,CA,DIRECT,nan,app and web,318.0,3.0,1.0,16.0,426.0,21.0,54707.0,11488.47
2022-01-01,CA,DIRECT,nan,app only,287.0,2.0,0.0,15.0,43.0,7.0,26219.0,1835.33
2022-01-01,CA,DIRECT,nan,web only,160.0,2.0,1.0,14.0,4.0,33.0,600.0,198.0
2022-01-01,CA,DIRECT,onboarding,app and web,288.0,3.0,0.0,14.0,46.0,13.0,9956.0,1294.28
2022-01-01,CA,DIRECT,onboarding,app only,284.0,1.0,0.0,12.0,11.0,3.0,22846.0,685.38
2022-01-01,CA,DIRECT,others,app and web,309.0,3.0,1.0,15.0,2811.0,18.0,419761.0,75556.98
2022-01-01,CA,DIRECT,others,app only,206.0,2.0,0.0,15.0,226.0,7.0,144509.0,10115.63
2022-01-01,CA,DIRECT,others,web only,296.0,2.0,0.0,13.0,36.0,6.0,26382.0,1582.92
2022-01-01,CA,DIRECT,pdp_in_stock,app and web,211.0,3.0,0.0,15.0,11.0,8.0,3951.0,316.08
2022-01-01,CA,DIRECT,pdp_in_stock,web only,234.0,3.0,0.0,16.0,95.0,8.0,40285.0,3222.8
2022-01-01,CA,DIRECT,pdp_out_of_stock,web only,352.0,1.0,0.0,13.0,83.0,17.0,53378.0,9074.26
2022-01-01,CA,ORGANIC,feed,app and web,326.0,2.0,0.0,15.0,368.0,15.0,88953.0,13342.95
2022-01-01,CA,ORGANIC,feed,app only,314.0,2.0,0.0,16.0,8.0,6.0,9391.0,563.46
2022-01-01,CA,ORGANIC,feed,web only,284.0,2.0,0.0,15.0,5661.0,17.0,1900308.0,323052.36
2022-01-01,CA,ORGANIC,homepage,app and web,465.0,4.0,1.0,15.0,27.0,23.0,2759.0,634.57
2022-01-01,CA,ORGANIC,homepage,web only,323.0,3.0,1.0,17.0,113.0,18.0,21114.0,3800.52
2022-01-01,CA,ORGANIC,lead,app and web,311.0,1.0,1.0,17.0,232.0,89.0,38761.0,34497.29
2022-01-01,CA,ORGANIC,lead,app only,243.0,0.0,0.0,20.0,5.0,89.0,1424.0,1267.36
2022-01-01,CA,ORGANIC,lead,no on lyst view,187.0,1.0,0.0,11.0,4.0,95.0,830.0,788.5
2022-01-01,CA,ORGANIC,lead,web only,281.0,1.0,1.0,15.0,523.0,98.0,43196.0,42332.08
2022-01-01,CA,ORGANIC,lead_return,app and web,81.0,2.0,0.0,14.0,4.0,23.0,1100.0,253.0
2022-01-01,CA,ORGANIC,lead_return,no on lyst view,,0.0,0.0,,0.0,24.0,68.0,16.32
2022-01-01,CA,ORGANIC,lead_return,web only,318.0,3.0,1.0,15.0,42.0,31.0,4833.0,1498.23
2022-01-01,CA,ORGANIC,nan,app and web,292.0,3.0,1.0,16.0,839.0,38.0,74943.0,28478.34
2022-01-01,CA,ORGANIC,nan,app only,206.0,2.0,0.0,16.0,82.0,9.0,56671.0,5100.39
2022-01-01,CA,ORGANIC,nan,no on lyst view,229.0,1.0,1.0,13.0,27.0,57.0,4628.0,2637.96
2022-01-01,CA,ORGANIC,nan,web only,333.0,2.0,1.0,14.0,503.0,44.0,53405.0,23498.2
2022-01-01,CA,ORGANIC,onboarding,app and web,224.0,5.0,1.0,16.0,172.0,30.0,11762.0,3528.6
2022-01-01,CA,ORGANIC,onboarding,app only,172.0,2.0,0.0,13.0,34.0,8.0,20641.0,1651.28
2022-01-01,CA,ORGANIC,others,app and web,345.0,3.0,1.0,15.0,971.0,18.0,153785.0,27681.3
2022-01-01,CA,ORGANIC,others,app only,233.0,3.0,0.0,15.0,58.0,8.0,23223.0,1857.84
2022-01-01,CA,ORGANIC,others,web only,303.0,1.0,0.0,14.0,290.0,6.0,313691.0,18821.46
2022-01-01,CA,ORGANIC,pdp_in_stock,app and web,334.0,4.0,1.0,14.0,77.0,18.0,9173.0,1651.14
2022-01-01,CA,ORGANIC,pdp_in_stock,web only,302.0,3.0,1.0,15.0,1874.0,22.0,217106.0,47763.32
2022-01-01,CA,ORGANIC,pdp_out_of_stock,app and web,362.0,2.0,1.0,12.0,83.0,48.0,9067.0,4352.16
2022-01-01,CA,ORGANIC,pdp_out_of_stock,web only,302.0,1.0,0.0,13.0,3055.0,40.0,717151.0,286860.4
2022-01-01,CA,PAID,feed,app and web,259.0,2.0,0.0,15.0,71.0,14.0,29007.0,4060.98
2022-01-01,CA,PAID,feed,app only,1131.0,7.0,0.0,10.0,1.0,4.0,319.0,12.76
2022-01-01,CA,PAID,feed,web only,220.0,1.0,0.0,15.0,1519.0,15.0,824324.0,123648.6
2022-01-01,CA,PAID,homepage,app and web,373.0,4.0,1.0,15.0,40.0,32.0,2769.0,886.08
2022-01-01,CA,PAID,homepage,web only,380.0,3.0,1.0,15.0,170.0,27.0,23328.0,6298.56
2022-01-01,CA,PAID,lead,app and web,196.0,0.0,0.0,10.0,1.0,6.0,5345.0,320.7
2022-01-01,CA,PAID,lead,app only,,0.0,0.0,,0.0,1.0,430.0,4.3
2022-01-01,CA,PAID,lead,no on lyst view,194.0,0.0,0.0,12.0,1.0,95.0,1395.0,1325.25
2022-01-01,CA,PAID,lead,web only,146.0,0.0,0.0,16.0,1.0,98.0,575.0,563.5
2022-01-01,CA,PAID,nan,app and web,213.0,4.0,1.0,15.0,131.0,31.0,9336.0,2894.16
2022-01-01,CA,PAID,nan,app only,,0.0,0.0,,0.0,5.0,844.0,42.2
2022-01-01,CA,PAID,nan,web only,,0.0,0.0,,0.0,19.0,318.0,60.42
2022-01-01,CA,PAID,onboarding,app and web,173.0,4.0,1.0,15.0,45.0,31.0,4121.0,1277.51
2022-01-01,CA,PAID,onboarding,app only,,0.0,0.0,,0.0,4.0,500.0,20.0
2022-01-01,CA,PAID,others,app and web,224.0,3.0,1.0,19.0,57.0,27.0,6138.0,1657.26
2022-01-01,CA,PAID,others,app only,,0.0,0.0,,0.0,6.0,1058.0,63.48
2022-01-01,CA,PAID,others,web only,235.0,1.0,0.0,15.0,302.0,22.0,92370.0,20321.4
2022-01-01,CA,PAID,pdp_in_stock,app and web,357.0,1.0,0.0,17.0,13.0,36.0,4234.0,1524.24
2022-01-01,CA,PAID,pdp_in_stock,web only,240.0,1.0,0.0,15.0,251.0,31.0,84384.0,26159.04
2022-01-01,CA,PAID,pdp_out_of_stock,app and web,143.0,2.0,1.0,10.0,4.0,43.0,365.0,156.95
2022-01-01,CA,PAID,pdp_out_of_stock,web only,242.0,1.0,0.0,10.0,46.0,34.0,9237.0,3140.58
2022-01-01,CA,PLA-CO,feed,web only,,0.0,0.0,,0.0,12.0,121.0,14.52
2022-01-01,CA,PLA-CO,onboarding,app only,,,0.0,,,0.0,6.0,0.0
2022-01-01,CA,PLA-CO,others,app and web,166.0,18.0,3.0,17.0,5.0,16.0,177.0,28.32
2022-01-01,CA,PLA-CO,others,web only,81.0,9.0,1.0,18.0,1.0,11.0,104.0,11.44
2022-01-01,CA,PLA-CO,pdp_in_stock,web only,273.0,6.0,1.0,15.0,14.0,9.0,2619.0,235.71
2022-01-01,CA,PLA-CO,pdp_out_of_stock,web only,,0.0,0.0,,0.0,15.0,86.0,12.9
2022-01-01,CA,PLA-EC,lead,app and web,,0.0,0.0,,0.0,3.0,158.0,4.74
2022-01-01,CA,PLA-EC,others,app and web,526.0,5.0,1.0,17.0,7.0,19.0,802.0,152.38
2022-01-01,CA,PLA-EC,others,app only,447.0,8.0,1.0,15.0,1.0,7.0,165.0,11.55
2022-01-01,CA,PLA-EC,others,web only,362.0,4.0,0.0,18.0,1.0,13.0,212.0,27.56
2022-01-01,CA,PLA-EC,pdp_in_stock,app and web,320.0,4.0,2.0,14.0,7.0,45.0,436.0,196.2
2022-01-01,CA,PLA-EC,pdp_in_stock,web only,334.0,3.0,1.0,15.0,78.0,21.0,12551.0,2635.71
2022-01-01,CA,PLA-EC,pdp_out_of_stock,web only,188.0,1.0,0.0,15.0,7.0,35.0,1758.0,615.3
2022-01-01,EU,APP PAID,nan,app only,287.0,1.0,0.0,14.0,9.0,3.0,42693.0,1280.79
2022-01-01,EU,CSS,feed,web only,,0.0,0.0,,0.0,3.0,2413.0,72.39
2022-01-01,EU,CSS,homepage,web only,299.0,1.0,0.0,12.0,3.0,11.0,5107.0,561.77
2022-01-01,EU,CSS,lead,app and web,301.0,2.0,2.0,15.0,1416.0,100.0,53428.0,53428.0
2022-01-01,EU,CSS,lead,app only,171.0,2.0,2.0,15.0,111.0,100.0,5836.0,5836.0
2022-01-01,EU,CSS,lead,no on lyst view,148.0,2.0,2.0,15.0,414135.0,100.0,18233923.0,18233923.0
2022-01-01,EU,CSS,lead,web only,222.0,2.0,2.0,15.0,113971.0,100.0,4927188.0,4927188.0
2022-01-01,EU,CSS,nan,no on lyst view,120.0,2.0,2.0,14.0,51.0,100.0,2140.0,2140.0
2022-01-01,EU,CSS,nan,web only,145.0,2.0,1.0,13.0,14.0,96.0,810.0,777.6
2022-01-01,EU,CSS,onboarding,app and web,,0.0,0.0,,0.0,26.0,31.0,8.06
2022-01-01,EU,CSS,others,app and web,262.0,5.0,1.0,20.0,4.0,22.0,390.0,85.8
2022-01-01,EU,CSS,others,app only,,0.0,0.0,,0.0,12.0,75.0,9.0
2022-01-01,EU,CSS,others,web only,278.0,1.0,0.0,13.0,52.0,10.0,27375.0,2737.5
2022-01-01,EU,CSS,pdp_in_stock,app and web,148.0,6.0,1.0,17.0,3.0,19.0,273.0,51.87
2022-01-01,EU,CSS,pdp_in_stock,web only,210.0,5.0,0.0,16.0,327.0,9.0,63067.0,5676.03
2022-01-01,EU,CSS,pdp_out_of_stock,app and web,,0.0,0.0,,0.0,29.0,17.0,4.93
2022-01-01,EU,CSS,pdp_out_of_stock,web only,143.0,3.0,1.0,11.0,66.0,18.0,4352.0,783.36
2022-01-01,EU,DIRECT,feed,app and web,269.0,4.0,1.0,15.0,197.0,18.0,23494.0,4228.92
2022-01-01,EU,DIRECT,feed,app only,86.0,3.0,0.0,15.0,17.0,7.0,7091.0,496.37
2022-01-01,EU,DIRECT,feed,web only,225.0,2.0,0.0,15.0,1509.0,19.0,399506.0,75906.14
2022-01-01,EU,DIRECT,homepage,app and web,314.0,3.0,1.0,14.0,171.0,35.0,11818.0,4136.3
2022-01-01,EU,DIRECT,homepage,web only,367.0,3.0,0.0,15.0,1196.0,17.0,204804.0,34816.68
2022-01-01,EU,DIRECT,lead,app and web,332.0,2.0,0.0,15.0,253.0,5.0,247385.0,12369.25
2022-01-01,EU,DIRECT,lead,app only,287.0,3.0,0.0,12.0,6.0,0.0,75319.0,0.0
2022-01-01,EU,DIRECT,lead,no on lyst view,115.0,1.0,0.0,15.0,59.0,68.0,15959.0,10852.12
2022-01-01,EU,DIRECT,lead,web only,231.0,2.0,1.0,16.0,136.0,51.0,15032.0,7666.32
2022-01-01,EU,DIRECT,lead_return,app and web,238.0,3.0,1.0,15.0,7.0,26.0,902.0,234.52
2022-01-01,EU,DIRECT,lead_return,app only,,,0.0,,,0.0,49.0,0.0
2022-01-01,EU,DIRECT,lead_return,no on lyst view,,0.0,0.0,,0.0,2.0,744.0,14.88
2022-01-01,EU,DIRECT,lead_return,web only,246.0,4.0,1.0,14.0,199.0,35.0,14569.0,5099.15
2022-01-01,EU,DIRECT,nan,app and web,319.0,2.0,0.0,15.0,566.0,17.0,132520.0,22528.4
2022-01-01,EU,DIRECT,nan,app only,208.0,1.0,0.0,15.0,90.0,5.0,146073.0,7303.65
2022-01-01,EU,DIRECT,nan,web only,205.0,1.0,1.0,16.0,26.0,69.0,2779.0,1917.51
2022-01-01,EU,DIRECT,onboarding,app and web,253.0,2.0,0.0,15.0,66.0,13.0,25304.0,3289.52
2022-01-01,EU,DIRECT,onboarding,app only,187.0,1.0,0.0,14.0,39.0,2.0,123295.0,2465.9
2022-01-01,EU,DIRECT,others,app and web,269.0,3.0,0.0,14.0,4531.0,16.0,1026518.0,164242.88
2022-01-01,EU,DIRECT,others,app only,189.0,2.0,0.0,15.0,720.0,5.0,823016.0,41150.8
2022-01-01,EU,DIRECT,others,web only,385.0,2.0,0.0,16.0,181.0,8.0,97641.0,7811.28
2022-01-01,EU,DIRECT,pdp_in_stock,app and web,180.0,2.0,0.0,16.0,16.0,7.0,8142.0,569.94
2022-01-01,EU,DIRECT,pdp_in_stock,web only,192.0,4.0,1.0,16.0,924.0,15.0,139888.0,20983.2
2022-01-01,EU,DIRECT,pdp_out_of_stock,app and web,181.0,3.0,1.0,13.0,24.0,30.0,1832.0,549.6
2022-01-01,EU,DIRECT,pdp_out_of_stock,web only,222.0,1.0,0.0,15.0,687.0,29.0,215775.0,62574.75
2022-01-01,EU,ORGANIC,feed,app and web,316.0,2.0,0.0,15.0,632.0,17.0,132863.0,22586.71
2022-01-01,EU,ORGANIC,feed,app only,248.0,2.0,0.0,14.0,30.0,4.0,37598.0,1503.92
2022-01-01,EU,ORGANIC,feed,web only,185.0,2.0,1.0,15.0,41294.0,28.0,6746145.0,1888920.6
2022-01-01,EU,ORGANIC,homepage,app and web,263.0,2.0,0.0,16.0,27.0,22.0,5447.0,1198.34
2022-01-01,EU,ORGANIC,homepage,web only,243.0,2.0,1.0,15.0,486.0,29.0,65942.0,19123.18
2022-01-01,EU,ORGANIC,lead,app and web,343.0,0.0,0.0,15.0,432.0,92.0,88824.0,81718.08
2022-01-01,EU,ORGANIC,lead,app only,245.0,0.0,0.0,18.0,8.0,92.0,8083.0,7436.36
2022-01-01,EU,ORGANIC,lead,no on lyst view,348.0,1.0,1.0,16.0,20.0,96.0,2380.0,2284.8
2022-01-01,EU,ORGANIC,lead,web only,243.0,2.0,2.0,15.0,1752.0,97.0,92253.0,89485.41
2022-01-01,EU,ORGANIC,lead_return,app and web,204.0,2.0,0.0,16.0,17.0,22.0,3482.0,766.04
2022-01-01,EU,ORGANIC,lead_return,app only,,0.0,0.0,,0.0,13.0,31.0,4.03
2022-01-01,EU,ORGANIC,lead_return,no on lyst view,119.0,1.0,0.0,15.0,1.0,16.0,598.0,95.68
2022-01-01,EU,ORGANIC,lead_return,web only,237.0,3.0,1.0,16.0,478.0,33.0,43580.0,14381.4
2022-01-01,EU,ORGANIC,nan,app and web,307.0,2.0,1.0,15.0,1075.0,37.0,128921.0,47700.77
2022-01-01,EU,ORGANIC,nan,app only,216.0,1.0,0.0,15.0,207.0,6.0,273613.0,16416.78
2022-01-01,EU,ORGANIC,nan,no on lyst view,158.0,2.0,2.0,15.0,3069.0,75.0,172387.0,129290.25
2022-01-01,EU,ORGANIC,nan,web only,229.0,2.0,1.0,15.0,4874.0,58.0,387882.0,224971.56
2022-01-01,EU,ORGANIC,onboarding,app and web,262.0,2.0,1.0,16.0,180.0,27.0,27650.0,7465.5
2022-01-01,EU,ORGANIC,onboarding,app only,149.0,1.0,0.0,15.0,97.0,5.0,144425.0,7221.25
2022-01-01,EU,ORGANIC,others,app and web,309.0,3.0,0.0,15.0,1355.0,17.0,268286.0,45608.62
2022-01-01,EU,ORGANIC,others,app only,199.0,3.0,0.0,16.0,175.0,7.0,87015.0,6091.05
2022-01-01,EU,ORGANIC,others,web only,271.0,2.0,0.0,15.0,1052.0,8.0,749282.0,59942.56
2022-01-01,EU,ORGANIC,pdp_in_stock,app and web,347.0,3.0,1.0,14.0,83.0,19.0,13656.0,2594.64
2022-01-01,EU,ORGANIC,pdp_in_stock,web only,200.0,4.0,1.0,15.0,13262.0,27.0,1103591.0,297969.57
2022-01-01,EU,ORGANIC,pdp_out_of_stock,app and web,367.0,2.0,1.0,15.0,169.0,54.0,16318.0,8811.72
2022-01-01,EU,ORGANIC,pdp_out_of_stock,web only,189.0,1.0,0.0,14.0,20662.0,45.0,3730907.0,1678908.15
2022-01-01,EU,PAID,feed,app and web,310.0,2.0,1.0,15.0,305.0,26.0,42198.0,10971.48
2022-01-01,EU,PAID,feed,app only,432.0,4.0,0.0,15.0,3.0,3.0,2179.0,65.37
