PERIOD_DS,REGION,TRAFFIC_SOURCE,LANDING_PAGE,USERSHIP,AOV,CONVERSION_RATE,BUY2SESSION_RATE,COMMISSION_RATE,ORDER_COUNT,LEAD_GEN_RATE,SESSION_COUNT,PI_COUNT
2023-06-01,EU,ORGANIC,lead_return,app only,,,0.0,,,0.0,3.0,0.0
2023-06-01,EU,ORGANIC,lead_return,no on lyst view,,0.0,0.0,,0.0,16.0,101.0,16.16
2023-06-01,EU,ORGANIC,lead_return,web only,278.0,4.0,1.0,15.0,49.0,33.0,3912.0,1290.96
2023-06-01,EU,ORGANIC,nan,app and web,283.0,2.0,1.0,14.0,33.0,43.0,3848.0,1654.64
2023-06-01,EU,ORGANIC,nan,app only,160.0,2.0,0.0,16.0,14.0,6.0,9379.0,562.74
2023-06-01,EU,ORGANIC,nan,no on lyst view,136.0,2.0,2.0,16.0,269.0,78.0,14481.0,11295.18
2023-06-01,EU,ORGANIC,nan,web only,212.0,2.0,1.0,14.0,593.0,65.0,35722.0,23219.3
2023-06-01,EU,ORGANIC,onboarding,app and web,165.0,2.0,1.0,12.0,6.0,26.0,967.0,251.42
2023-06-01,EU,ORGANIC,onboarding,app only,178.0,4.0,0.0,11.0,11.0,4.0,6326.0,253.04
2023-06-01,EU,ORGANIC,others,app and web,246.0,3.0,0.0,14.0,137.0,15.0,29874.0,4481.1
2023-06-01,EU,ORGANIC,others,app only,143.0,3.0,0.0,14.0,21.0,7.0,8175.0,572.25
2023-06-01,EU,ORGANIC,others,web only,321.0,2.0,0.0,15.0,154.0,13.0,44739.0,5816.07
2023-06-01,EU,ORGANIC,pdp_in_stock,app and web,273.0,4.0,1.0,15.0,7.0,26.0,748.0,194.48
2023-06-01,EU,ORGANIC,pdp_in_stock,web only,130.0,5.0,1.0,14.0,2772.0,27.0,160767.0,43407.09
2023-06-01,EU,ORGANIC,pdp_out_of_stock,app and web,220.0,3.0,1.0,17.0,8.0,59.0,541.0,319.19
2023-06-01,EU,ORGANIC,pdp_out_of_stock,web only,128.0,1.0,1.0,14.0,1840.0,45.0,272925.0,122816.25
2023-06-01,EU,PAID,feed,app and web,241.0,3.0,1.0,15.0,22.0,35.0,1773.0,620.55
2023-06-01,EU,PAID,feed,app only,,0.0,0.0,,0.0,2.0,284.0,5.68
2023-06-01,EU,PAID,feed,web only,173.0,1.0,0.0,15.0,2579.0,32.0,531163.0,169972.16
2023-06-01,EU,PAID,homepage,app and web,134.0,3.0,1.0,14.0,2.0,44.0,169.0,74.36
2023-06-01,EU,PAID,homepage,web only,341.0,2.0,0.0,16.0,113.0,19.0,19961.0,3792.59
2023-06-01,EU,PAID,lead,app and web,,0.0,0.0,,0.0,6.0,871.0,52.26
2023-06-01,EU,PAID,lead,app only,,,0.0,,,0.0,111.0,0.0
2023-06-01,EU,PAID,lead,no on lyst view,204.0,0.0,0.0,14.0,2.0,95.0,6673.0,6339.35
2023-06-01,EU,PAID,lead,web only,418.0,0.0,0.0,16.0,1.0,97.0,1436.0,1392.92
2023-06-01,EU,PAID,nan,app and web,434.0,15.0,2.0,19.0,3.0,16.0,81.0,12.96
2023-06-01,EU,PAID,nan,app only,,,0.0,,,0.0,28.0,0.0
2023-06-01,EU,PAID,nan,web only,,0.0,0.0,,0.0,33.0,138.0,45.54
2023-06-01,EU,PAID,onboarding,app and web,,0.0,0.0,,0.0,21.0,63.0,13.23
2023-06-01,EU,PAID,onboarding,app only,,0.0,0.0,,0.0,4.0,45.0,1.8
2023-06-01,EU,PAID,others,app and web,294.0,1.0,0.0,19.0,1.0,33.0,280.0,92.4
2023-06-01,EU,PAID,others,app only,,0.0,0.0,,0.0,4.0,254.0,10.16
2023-06-01,EU,PAID,others,web only,198.0,1.0,0.0,14.0,124.0,31.0,48428.0,15012.68
2023-06-01,EU,PAID,pdp_in_stock,app and web,445.0,7.0,2.0,13.0,3.0,28.0,152.0,42.56
2023-06-01,EU,PAID,pdp_in_stock,web only,200.0,2.0,0.0,14.0,66.0,18.0,18577.0,3343.86
2023-06-01,EU,PAID,pdp_out_of_stock,app and web,,0.0,0.0,,0.0,73.0,11.0,8.03
2023-06-01,EU,PAID,pdp_out_of_stock,web only,320.0,1.0,0.0,9.0,7.0,30.0,2307.0,692.1
2023-06-01,EU,PLA-CO,feed,web only,,0.0,0.0,,0.0,7.0,27.0,1.89
2023-06-01,EU,PLA-CO,others,app and web,,0.0,0.0,,0.0,13.0,15.0,1.95
2023-06-01,EU,PLA-CO,others,web only,,,0.0,,,0.0,19.0,0.0
2023-06-01,EU,PLA-CO,pdp_in_stock,app and web,204.0,20.0,10.0,16.0,1.0,50.0,10.0,5.0
2023-06-01,EU,PLA-CO,pdp_in_stock,web only,74.0,4.0,1.0,15.0,5.0,15.0,853.0,127.95
2023-06-01,EU,PLA-CO,pdp_out_of_stock,web only,,0.0,0.0,,0.0,21.0,28.0,5.88
2023-06-01,EU,PLA-EC,feed,web only,,0.0,0.0,,0.0,1.0,82.0,0.82
2023-06-01,EU,PLA-EC,others,app and web,110.0,8.0,2.0,20.0,1.0,19.0,64.0,12.16
2023-06-01,EU,PLA-EC,others,app only,,,0.0,,,0.0,16.0,0.0
2023-06-01,EU,PLA-EC,others,web only,,0.0,0.0,,0.0,14.0,7.0,0.98
2023-06-01,EU,PLA-EC,pdp_in_stock,app and web,,0.0,0.0,,0.0,38.0,13.0,4.94
2023-06-01,EU,PLA-EC,pdp_in_stock,web only,250.0,3.0,1.0,16.0,36.0,37.0,2550.0,943.5
2023-06-01,EU,PLA-EC,pdp_out_of_stock,web only,311.0,1.0,0.0,22.0,1.0,23.0,603.0,138.69
2023-06-01,GB,CSS,feed,app and web,145.0,7.0,1.0,12.0,1.0,13.0,119.0,15.47
2023-06-01,GB,CSS,feed,app only,,0.0,0.0,,0.0,3.0,39.0,1.17
2023-06-01,GB,CSS,feed,web only,,0.0,0.0,,0.0,5.0,20.0,1.0
2023-06-01,GB,CSS,homepage,app and web,,0.0,0.0,,0.0,31.0,13.0,4.03
2023-06-01,GB,CSS,homepage,web only,248.0,3.0,0.0,12.0,12.0,13.0,2497.0,324.61
2023-06-01,GB,CSS,lead,app and web,339.0,4.0,3.0,15.0,172.0,99.0,4517.0,4471.83
2023-06-01,GB,CSS,lead,app only,,0.0,0.0,,0.0,71.0,21.0,14.91
2023-06-01,GB,CSS,lead,no on lyst view,149.0,3.0,3.0,15.0,25372.0,100.0,871175.0,871175.0
2023-06-01,GB,CSS,lead,web only,240.0,3.0,3.0,14.0,14612.0,100.0,467700.0,467700.0
2023-06-01,GB,CSS,nan,no on lyst view,89.0,5.0,5.0,14.0,8.0,99.0,137.0,135.63
2023-06-01,GB,CSS,nan,web only,165.0,3.0,3.0,15.0,2.0,98.0,61.0,59.78
2023-06-01,GB,CSS,onboarding,app and web,132.0,50.0,8.0,10.0,1.0,17.0,12.0,2.04
2023-06-01,GB,CSS,onboarding,app only,,0.0,0.0,,0.0,8.0,12.0,0.96
2023-06-01,GB,CSS,others,app and web,177.0,4.0,1.0,14.0,3.0,24.0,281.0,67.44
2023-06-01,GB,CSS,others,app only,418.0,11.0,1.0,21.0,1.0,13.0,67.0,8.71
2023-06-01,GB,CSS,others,web only,181.0,2.0,0.0,13.0,60.0,20.0,11075.0,2215.0
2023-06-01,GB,CSS,pdp_in_stock,app and web,,0.0,0.0,,0.0,44.0,16.0,7.04
2023-06-01,GB,CSS,pdp_in_stock,web only,201.0,6.0,1.0,13.0,29.0,12.0,3289.0,394.68
2023-06-01,GB,CSS,pdp_out_of_stock,web only,62.0,5.0,1.0,16.0,2.0,12.0,352.0,42.24
2023-06-01,GB,DIRECT,feed,app and web,205.0,7.0,1.0,14.0,113.0,16.0,8988.0,1438.08
2023-06-01,GB,DIRECT,feed,app only,238.0,1.0,0.0,13.0,2.0,6.0,2311.0,138.66
2023-06-01,GB,DIRECT,feed,web only,164.0,3.0,1.0,14.0,293.0,23.0,39311.0,9041.53
2023-06-01,GB,DIRECT,homepage,app and web,299.0,8.0,3.0,15.0,57.0,36.0,1741.0,626.76
2023-06-01,GB,DIRECT,homepage,web only,238.0,5.0,1.0,14.0,197.0,21.0,18593.0,3904.53
2023-06-01,GB,DIRECT,lead,app and web,219.0,4.0,0.0,15.0,139.0,8.0,43928.0,3514.24
2023-06-01,GB,DIRECT,lead,app only,,0.0,0.0,,0.0,0.0,6253.0,0.0
2023-06-01,GB,DIRECT,lead,no on lyst view,186.0,2.0,2.0,15.0,249.0,99.0,9021.0,8930.79
2023-06-01,GB,DIRECT,lead,web only,265.0,3.0,3.0,14.0,65.0,95.0,2181.0,2071.95
2023-06-01,GB,DIRECT,lead_return,app and web,568.0,2.0,1.0,18.0,1.0,33.0,157.0,51.81
2023-06-01,GB,DIRECT,lead_return,app only,,,0.0,,,0.0,4.0,0.0
2023-06-01,GB,DIRECT,lead_return,no on lyst view,79.0,2.0,0.0,12.0,1.0,24.0,221.0,53.04
2023-06-01,GB,DIRECT,lead_return,web only,144.0,5.0,2.0,13.0,23.0,35.0,1062.0,371.7
2023-06-01,GB,DIRECT,nan,app and web,108.0,4.0,1.0,15.0,26.0,32.0,1470.0,470.4
2023-06-01,GB,DIRECT,nan,app only,96.0,1.0,0.0,13.0,8.0,9.0,7740.0,696.6
2023-06-01,GB,DIRECT,nan,web only,888.0,2.0,1.0,13.0,4.0,59.0,278.0,164.02
2023-06-01,GB,DIRECT,onboarding,app and web,229.0,3.0,0.0,15.0,15.0,13.0,3388.0,440.44
2023-06-01,GB,DIRECT,onboarding,app only,113.0,3.0,0.0,15.0,11.0,2.0,15738.0,314.76
2023-06-01,GB,DIRECT,others,app and web,211.0,6.0,1.0,14.0,2034.0,15.0,205755.0,30863.25
2023-06-01,GB,DIRECT,others,app only,150.0,6.0,0.0,15.0,184.0,4.0,74246.0,2969.84
2023-06-01,GB,DIRECT,others,web only,182.0,5.0,0.0,13.0,56.0,5.0,17951.0,897.55
2023-06-01,GB,DIRECT,pdp_in_stock,app and web,185.0,6.0,1.0,17.0,8.0,16.0,692.0,110.72
2023-06-01,GB,DIRECT,pdp_in_stock,web only,235.0,6.0,1.0,13.0,172.0,14.0,17747.0,2484.58
2023-06-01,GB,DIRECT,pdp_out_of_stock,app and web,,0.0,0.0,,0.0,29.0,120.0,34.8
2023-06-01,GB,DIRECT,pdp_out_of_stock,web only,84.0,2.0,0.0,13.0,69.0,27.0,12425.0,3354.75
2023-06-01,GB,ORGANIC,feed,app and web,194.0,5.0,1.0,15.0,301.0,15.0,34865.0,5229.75
2023-06-01,GB,ORGANIC,feed,app only,151.0,7.0,0.0,16.0,24.0,3.0,10013.0,300.39
2023-06-01,GB,ORGANIC,feed,web only,144.0,3.0,1.0,14.0,7970.0,29.0,812959.0,235758.11
2023-06-01,GB,ORGANIC,homepage,app and web,239.0,5.0,2.0,14.0,17.0,34.0,949.0,322.66
2023-06-01,GB,ORGANIC,homepage,web only,162.0,4.0,2.0,14.0,172.0,40.0,10090.0,4036.0
2023-06-01,GB,ORGANIC,lead,app and web,256.0,1.0,1.0,15.0,70.0,87.0,7275.0,6329.25
2023-06-01,GB,ORGANIC,lead,app only,152.0,1.0,1.0,13.0,6.0,92.0,545.0,501.4
2023-06-01,GB,ORGANIC,lead,no on lyst view,372.0,1.0,1.0,12.0,33.0,100.0,2217.0,2217.0
2023-06-01,GB,ORGANIC,lead,web only,169.0,2.0,2.0,14.0,247.0,98.0,10131.0,9928.38
2023-06-01,GB,ORGANIC,lead_return,app and web,189.0,5.0,1.0,17.0,4.0,28.0,309.0,86.52
2023-06-01,GB,ORGANIC,lead_return,no on lyst view,988.0,6.0,1.0,21.0,1.0,23.0,71.0,16.33
2023-06-01,GB,ORGANIC,lead_return,web only,222.0,5.0,1.0,14.0,54.0,30.0,3595.0,1078.5
2023-06-01,GB,ORGANIC,nan,app and web,241.0,4.0,2.0,14.0,165.0,46.0,8416.0,3871.36
2023-06-01,GB,ORGANIC,nan,app only,144.0,4.0,0.0,15.0,33.0,7.0,11104.0,777.28
2023-06-01,GB,ORGANIC,nan,no on lyst view,193.0,4.0,3.0,16.0,204.0,82.0,6349.0,5206.18
2023-06-01,GB,ORGANIC,nan,web only,232.0,4.0,2.0,14.0,723.0,67.0,26395.0,17684.65
2023-06-01,GB,ORGANIC,onboarding,app and web,151.0,5.0,1.0,13.0,36.0,19.0,3001.0,570.19
2023-06-01,GB,ORGANIC,onboarding,app only,161.0,6.0,0.0,15.0,24.0,4.0,10324.0,412.96
2023-06-01,GB,ORGANIC,others,app and web,224.0,6.0,1.0,15.0,928.0,12.0,124602.0,14952.24
2023-06-01,GB,ORGANIC,others,app only,170.0,6.0,0.0,15.0,74.0,5.0,22851.0,1142.55
2023-06-01,GB,ORGANIC,others,web only,156.0,3.0,0.0,14.0,64.0,8.0,24714.0,1977.12
2023-06-01,GB,ORGANIC,pdp_in_stock,app and web,247.0,5.0,1.0,14.0,39.0,26.0,2415.0,627.9
2023-06-01,GB,ORGANIC,pdp_in_stock,web only,161.0,5.0,1.0,14.0,2343.0,24.0,151910.0,36458.4
2023-06-01,GB,ORGANIC,pdp_out_of_stock,app and web,146.0,1.0,1.0,11.0,5.0,50.0,837.0,418.5
2023-06-01,GB,ORGANIC,pdp_out_of_stock,web only,143.0,2.0,1.0,13.0,1783.0,45.0,194353.0,87458.85
2023-06-01,GB,PAID,feed,app and web,294.0,4.0,1.0,14.0,54.0,18.0,5967.0,1074.06
2023-06-01,GB,PAID,feed,app only,136.0,11.0,0.0,17.0,6.0,4.0,1308.0,52.32
2023-06-01,GB,PAID,feed,web only,194.0,3.0,1.0,14.0,1322.0,33.0,111942.0,36940.86
2023-06-01,GB,PAID,homepage,app and web,177.0,6.0,3.0,16.0,9.0,45.0,308.0,138.6
2023-06-01,GB,PAID,homepage,web only,217.0,4.0,2.0,15.0,63.0,37.0,3824.0,1414.88
2023-06-01,GB,PAID,lead,app and web,207.0,3.0,0.0,14.0,3.0,4.0,2612.0,104.48
2023-06-01,GB,PAID,lead,app only,,0.0,0.0,,0.0,1.0,179.0,1.79
2023-06-01,GB,PAID,lead,no on lyst view,97.0,0.0,0.0,12.0,3.0,97.0,2742.0,2659.74
2023-06-01,GB,PAID,lead,web only,629.0,1.0,1.0,12.0,3.0,98.0,332.0,325.36
2023-06-01,GB,PAID,nan,app and web,123.0,6.0,1.0,20.0,2.0,20.0,156.0,31.2
2023-06-01,GB,PAID,nan,app only,,0.0,0.0,,0.0,10.0,61.0,6.1
2023-06-01,GB,PAID,nan,web only,20.0,14.0,4.0,13.0,1.0,28.0,25.0,7.0
2023-06-01,GB,PAID,onboarding,app and web,332.0,7.0,1.0,15.0,2.0,15.0,192.0,28.8
2023-06-01,GB,PAID,onboarding,app only,,0.0,0.0,,0.0,4.0,237.0,9.48
2023-06-01,GB,PAID,others,app and web,225.0,5.0,1.0,15.0,15.0,19.0,1557.0,295.83
2023-06-01,GB,PAID,others,app only,231.0,7.0,0.0,15.0,4.0,5.0,1086.0,54.3
2023-06-01,GB,PAID,others,web only,198.0,4.0,1.0,13.0,93.0,30.0,7384.0,2215.2
2023-06-01,GB,PAID,pdp_in_stock,app and web,229.0,11.0,5.0,17.0,7.0,40.0,152.0,60.8
2023-06-01,GB,PAID,pdp_in_stock,web only,207.0,5.0,1.0,14.0,244.0,27.0,17191.0,4641.57
2023-06-01,GB,PAID,pdp_out_of_stock,app and web,,0.0,0.0,,0.0,57.0,14.0,7.98
2023-06-01,GB,PAID,pdp_out_of_stock,web only,97.0,1.0,0.0,12.0,6.0,27.0,1521.0,410.67
2023-06-01,GB,PLA-CO,feed,web only,,0.0,0.0,,0.0,17.0,88.0,14.96
2023-06-01,GB,PLA-CO,lead,app and web,153.0,33.0,5.0,13.0,1.0,14.0,21.0,2.94
2023-06-01,GB,PLA-CO,nan,app and web,65.0,8.0,3.0,13.0,1.0,38.0,32.0,12.16
2023-06-01,GB,PLA-CO,nan,app only,,,0.0,,,0.0,10.0,0.0
2023-06-01,GB,PLA-CO,nan,web only,,0.0,0.0,,0.0,70.0,10.0,7.0
2023-06-01,GB,PLA-CO,onboarding,app and web,569.0,17.0,5.0,19.0,3.0,30.0,60.0,18.0
2023-06-01,GB,PLA-CO,onboarding,app only,,0.0,0.0,,0.0,6.0,65.0,3.9
2023-06-01,GB,PLA-CO,others,app and web,373.0,4.0,1.0,15.0,12.0,23.0,1320.0,303.6
2023-06-01,GB,PLA-CO,others,app only,,0.0,0.0,,0.0,3.0,325.0,9.75
2023-06-01,GB,PLA-CO,others,web only,,0.0,0.0,,0.0,1.0,261.0,2.61
2023-06-01,GB,PLA-CO,pdp_in_stock,app and web,191.0,10.0,5.0,14.0,9.0,44.0,176.0,77.44
2023-06-01,GB,PLA-CO,pdp_in_stock,web only,175.0,4.0,1.0,14.0,246.0,16.0,38070.0,6091.2
2023-06-01,GB,PLA-CO,pdp_out_of_stock,web only,307.0,5.0,0.0,11.0,1.0,6.0,350.0,21.0
2023-06-01,GB,PLA-EC,feed,app and web,,0.0,0.0,,0.0,14.0,7.0,0.98
2023-06-01,GB,PLA-EC,feed,web only,,0.0,0.0,,0.0,2.0,369.0,7.38
2023-06-01,GB,PLA-EC,lead,app and web,487.0,4.0,0.0,13.0,3.0,9.0,804.0,72.36
2023-06-01,GB,PLA-EC,lead,app only,,,0.0,,,0.0,95.0,0.0
2023-06-01,GB,PLA-EC,lead,web only,745.0,25.0,9.0,10.0,1.0,36.0,11.0,3.96
2023-06-01,GB,PLA-EC,nan,app and web,470.0,25.0,9.0,18.0,2.0,35.0,23.0,8.05
2023-06-01,GB,PLA-EC,nan,app only,,0.0,0.0,,0.0,18.0,22.0,3.96
2023-06-01,GB,PLA-EC,nan,web only,94.0,13.0,10.0,10.0,3.0,80.0,30.0,24.0
2023-06-01,GB,PLA-EC,onboarding,app and web,211.0,15.0,3.0,18.0,4.0,21.0,124.0,26.04
2023-06-01,GB,PLA-EC,onboarding,app only,451.0,20.0,2.0,13.0,4.0,10.0,199.0,19.9
2023-06-01,GB,PLA-EC,others,app and web,356.0,6.0,1.0,15.0,60.0,22.0,4589.0,1009.58
2023-06-01,GB,PLA-EC,others,app only,166.0,12.0,1.0,15.0,12.0,9.0,1203.0,108.27
2023-06-01,GB,PLA-EC,others,web only,,0.0,0.0,,0.0,8.0,129.0,10.32
2023-06-01,GB,PLA-EC,pdp_in_stock,app and web,303.0,10.0,5.0,10.0,24.0,53.0,433.0,229.49
2023-06-01,GB,PLA-EC,pdp_in_stock,web only,198.0,4.0,1.0,14.0,1478.0,39.0,96510.0,37638.9
2023-06-01,GB,PLA-EC,pdp_out_of_stock,web only,430.0,2.0,0.0,13.0,10.0,12.0,3173.0,380.76
2023-06-01,RoW,CSS,feed,app and web,107.0,11.0,3.0,21.0,1.0,23.0,39.0,8.97
2023-06-01,RoW,CSS,feed,app only,,0.0,0.0,,0.0,14.0,14.0,1.96
2023-06-01,RoW,CSS,feed,web only,,0.0,0.0,,0.0,20.0,15.0,3.0
2023-06-01,RoW,CSS,homepage,app and web,,0.0,0.0,,0.0,43.0,7.0,3.01
2023-06-01,RoW,CSS,homepage,web only,449.0,6.0,1.0,16.0,6.0,12.0,661.0,79.32
2023-06-01,RoW,CSS,lead,app and web,346.0,2.0,2.0,15.0,96.0,100.0,4482.0,4482.0
2023-06-01,RoW,CSS,lead,app only,172.0,1.0,1.0,14.0,4.0,99.0,300.0,297.0
2023-06-01,RoW,CSS,lead,no on lyst view,212.0,2.0,2.0,15.0,5851.0,99.0,353140.0,349608.6
2023-06-01,RoW,CSS,lead,web only,338.0,2.0,2.0,15.0,2779.0,100.0,131822.0,131822.0
2023-06-01,RoW,CSS,nan,app and web,,0.0,0.0,,0.0,50.0,2.0,1.0
2023-06-01,RoW,CSS,nan,no on lyst view,,0.0,0.0,,0.0,100.0,65.0,65.0
2023-06-01,RoW,CSS,nan,web only,,0.0,0.0,,0.0,100.0,19.0,19.0
2023-06-01,RoW,CSS,onboarding,app and web,,0.0,0.0,,0.0,30.0,10.0,3.0
2023-06-01,RoW,CSS,others,app and web,330.0,7.0,2.0,15.0,5.0,32.0,231.0,73.92
2023-06-01,RoW,CSS,others,app only,,0.0,0.0,,0.0,15.0,54.0,8.1
2023-06-01,RoW,CSS,others,web only,272.0,2.0,0.0,16.0,12.0,14.0,4128.0,577.92
2023-06-01,RoW,CSS,pdp_in_stock,app and web,,0.0,0.0,,0.0,21.0,29.0,6.09
2023-06-01,RoW,CSS,pdp_in_stock,web only,262.0,2.0,0.0,12.0,3.0,10.0,1412.0,141.2
2023-06-01,RoW,CSS,pdp_out_of_stock,web only,,0.0,0.0,,0.0,19.0,208.0,39.52
2023-06-01,RoW,DIRECT,feed,app and web,342.0,5.0,1.0,15.0,196.0,19.0,20348.0,3866.12
2023-06-01,RoW,DIRECT,feed,app only,261.0,6.0,0.0,15.0,24.0,8.0,4996.0,399.68
2023-06-01,RoW,DIRECT,feed,web only,292.0,1.0,0.0,15.0,248.0,22.0,82853.0,18227.66
2023-06-01,RoW,DIRECT,homepage,app and web,293.0,4.0,2.0,14.0,107.0,45.0,5510.0,2479.5
2023-06-01,RoW,DIRECT,homepage,web only,342.0,3.0,1.0,14.0,577.0,37.0,45233.0,16736.21
2023-06-01,RoW,DIRECT,lead,app and web,383.0,2.0,0.0,15.0,267.0,7.0,150023.0,10501.61
2023-06-01,RoW,DIRECT,lead,app only,391.0,1.0,0.0,12.0,2.0,0.0,38058.0,0.0
2023-06-01,RoW,DIRECT,lead,no on lyst view,237.0,1.0,1.0,16.0,124.0,97.0,16122.0,15638.34
2023-06-01,RoW,DIRECT,lead,web only,348.0,1.0,1.0,15.0,51.0,85.0,5227.0,4442.95
2023-06-01,RoW,DIRECT,lead_return,app and web,2076.0,1.0,0.0,22.0,2.0,23.0,596.0,137.08
2023-06-01,RoW,DIRECT,lead_return,app only,,,0.0,,,0.0,57.0,0.0
2023-06-01,RoW,DIRECT,lead_return,no on lyst view,,0.0,0.0,,0.0,22.0,423.0,93.06
2023-06-01,RoW,DIRECT,lead_return,web only,404.0,3.0,1.0,13.0,50.0,43.0,3437.0,1477.91
2023-06-01,RoW,DIRECT,nan,app and web,269.0,3.0,1.0,16.0,23.0,22.0,3343.0,735.46
2023-06-01,RoW,DIRECT,nan,app only,93.0,1.0,0.0,14.0,6.0,8.0,12687.0,1014.96
2023-06-01,RoW,DIRECT,nan,no on lyst view,54.0,2.0,2.0,11.0,1.0,100.0,59.0,59.0
2023-06-01,RoW,DIRECT,nan,web only,118.0,1.0,0.0,11.0,4.0,20.0,2232.0,446.4
2023-06-01,RoW,DIRECT,onboarding,app and web,332.0,2.0,0.0,15.0,27.0,14.0,8279.0,1159.06
2023-06-01,RoW,DIRECT,onboarding,app only,362.0,1.0,0.0,16.0,10.0,2.0,60259.0,1205.18
2023-06-01,RoW,DIRECT,others,app and web,313.0,3.0,1.0,15.0,4060.0,17.0,672014.0,114242.38
2023-06-01,RoW,DIRECT,others,app only,233.0,2.0,0.0,15.0,393.0,5.0,412073.0,20603.65
2023-06-01,RoW,DIRECT,others,web only,354.0,2.0,0.0,16.0,68.0,11.0,27018.0,2971.98
2023-06-01,RoW,DIRECT,pdp_in_stock,app and web,423.0,3.0,0.0,16.0,12.0,14.0,2153.0,301.42
2023-06-01,RoW,DIRECT,pdp_in_stock,web only,275.0,2.0,0.0,14.0,135.0,16.0,32221.0,5155.36
2023-06-01,RoW,DIRECT,pdp_out_of_stock,app and web,488.0,4.0,2.0,16.0,7.0,36.0,373.0,134.28
2023-06-01,RoW,DIRECT,pdp_out_of_stock,web only,241.0,1.0,0.0,14.0,95.0,33.0,22484.0,7419.72
2023-06-01,RoW,ORGANIC,feed,app and web,367.0,3.0,1.0,14.0,397.0,18.0,67772.0,12198.96
2023-06-01,RoW,ORGANIC,feed,app only,374.0,2.0,0.0,13.0,17.0,4.0,22420.0,896.8
2023-06-01,RoW,ORGANIC,feed,web only,273.0,1.0,0.0,14.0,4744.0,27.0,1287430.0,347606.1
2023-06-01,RoW,ORGANIC,homepage,app and web,294.0,4.0,1.0,15.0,32.0,34.0,2045.0,695.3
2023-06-01,RoW,ORGANIC,homepage,web only,320.0,2.0,1.0,16.0,129.0,34.0,17608.0,5986.72
2023-06-01,RoW,ORGANIC,lead,app and web,324.0,1.0,1.0,14.0,122.0,85.0,18077.0,15365.45
2023-06-01,RoW,ORGANIC,lead,app only,145.0,0.0,0.0,12.0,3.0,86.0,1521.0,1308.06
2023-06-01,RoW,ORGANIC,lead,no on lyst view,276.0,1.0,1.0,11.0,23.0,98.0,3800.0,3724.0
2023-06-01,RoW,ORGANIC,lead,web only,331.0,1.0,1.0,16.0,204.0,97.0,16753.0,16250.41
2023-06-01,RoW,ORGANIC,lead_return,app and web,408.0,3.0,1.0,17.0,7.0,31.0,879.0,272.49
2023-06-01,RoW,ORGANIC,lead_return,app only,,0.0,0.0,,0.0,20.0,5.0,1.0
2023-06-01,RoW,ORGANIC,lead_return,no on lyst view,,0.0,0.0,,0.0,15.0,156.0,23.4
2023-06-01,RoW,ORGANIC,lead_return,web only,382.0,2.0,1.0,13.0,48.0,34.0,7589.0,2580.26
2023-06-01,RoW,ORGANIC,nan,app and web,341.0,2.0,1.0,14.0,294.0,42.0,39222.0,16473.24
2023-06-01,RoW,ORGANIC,nan,app only,200.0,1.0,0.0,15.0,81.0,8.0,147548.0,11803.84
2023-06-01,RoW,ORGANIC,nan,no on lyst view,292.0,1.0,1.0,15.0,75.0,67.0,12816.0,8586.72
2023-06-01,RoW,ORGANIC,nan,web only,321.0,1.0,1.0,14.0,723.0,49.0,103451.0,50690.99
2023-06-01,RoW,ORGANIC,onboarding,app and web,427.0,2.0,1.0,15.0,39.0,26.0,6473.0,1682.98
2023-06-01,RoW,ORGANIC,onboarding,app only,223.0,1.0,0.0,16.0,28.0,5.0,40462.0,2023.1
2023-06-01,RoW,ORGANIC,others,app and web,309.0,3.0,0.0,15.0,1300.0,14.0,259345.0,36308.3
2023-06-01,RoW,ORGANIC,others,app only,310.0,3.0,0.0,15.0,113.0,6.0,68851.0,4131.06
2023-06-01,RoW,ORGANIC,others,web only,417.0,1.0,0.0,15.0,198.0,8.0,164518.0,13161.44
2023-06-01,RoW,ORGANIC,pdp_in_stock,app and web,312.0,4.0,1.0,14.0,52.0,24.0,5348.0,1283.52
2023-06-01,RoW,ORGANIC,pdp_in_stock,web only,271.0,3.0,1.0,14.0,1866.0,22.0,245560.0,54023.2
2023-06-01,RoW,ORGANIC,pdp_out_of_stock,app and web,431.0,1.0,1.0,14.0,25.0,53.0,2325.0,1232.25
2023-06-01,RoW,ORGANIC,pdp_out_of_stock,web only,259.0,1.0,0.0,14.0,1120.0,45.0,330570.0,148756.5
2023-06-01,RoW,PAID,feed,app and web,360.0,3.0,0.0,14.0,244.0,20.0,42999.0,8599.8
2023-06-01,RoW,PAID,feed,app only,259.0,3.0,0.0,15.0,14.0,4.0,14032.0,561.28
2023-06-01,RoW,PAID,feed,web only,293.0,1.0,0.0,14.0,2870.0,29.0,1128392.0,327233.68
2023-06-01,RoW,PAID,homepage,app and web,331.0,4.0,2.0,14.0,52.0,46.0,2725.0,1253.5
2023-06-01,RoW,PAID,homepage,web only,309.0,2.0,1.0,15.0,321.0,39.0,39067.0,15236.13
2023-06-01,RoW,PAID,lead,app and web,437.0,3.0,0.0,16.0,8.0,5.0,6862.0,343.1
2023-06-01,RoW,PAID,lead,app only,,0.0,0.0,,0.0,0.0,708.0,0.0
2023-06-01,RoW,PAID,lead,no on lyst view,128.0,0.0,0.0,19.0,5.0,92.0,21233.0,19534.36
2023-06-01,RoW,PAID,lead,web only,100.0,0.0,0.0,13.0,5.0,98.0,5433.0,5324.34
